-2560.0464	479	
-2559.6003	452	
-2559.1543	441	
-2558.7083	478	
-2558.2607	449	
-2557.8147	474	
-2557.3687	465	
-2556.9229	458	
-2556.4768	472	
-2556.0295	449	
-2555.5835	463	
-2555.1377	469	
-2554.6919	470	
-2554.2461	475	
-2553.8003	460	
-2553.353	461	
-2552.9072	465	
-2552.4614	448	
-2552.0156	448	
-2551.5698	482	
-2551.1243	477	
-2550.6785	472	
-2550.2312	462	
-2549.7856	460	
-2549.3401	450	
-2548.8943	459	
-2548.4487	467	
-2548.0032	481	
-2547.5576	486	
-2547.1121	485	
-2546.665	477	
-2546.2195	499	
-2545.7742	495	
-2545.3286	481	
-2544.8831	476	
-2544.4377	442	
-2543.9922	477	
-2543.5469	506	
-2543.1016	465	
-2542.656	473	
-2542.2107	492	
-2541.7639	457	
-2541.3186	458	
-2540.8733	474	
-2540.428	459	
-2539.9827	469	
-2539.5376	466	
-2539.0923	477	
-2538.6472	462	
-2538.2019	494	
-2537.7568	491	
-2537.3115	443	
-2536.8665	481	
-2536.4214	484	
-2535.9763	453	
-2535.5312	446	
-2535.0862	471	
-2534.6411	482	
-2534.196	446	
-2533.751	475	
-2533.3059	457	
-2532.8611	477	
-2532.416	480	
-2531.9712	470	
-2531.5261	464	
-2531.0813	470	
-2530.6365	483	
-2530.1917	474	
-2529.7468	463	
-2529.302	475	
-2528.8572	493	
-2528.4124	468	
-2527.9675	460	
-2527.5227	454	
-2527.0781	475	
-2526.6333	475	
-2526.1887	479	
-2525.7439	475	
-2525.2993	494	
-2524.8547	462	
-2524.4099	482	
-2523.9653	485	
-2523.5208	502	
-2523.0762	467	
-2522.6331	469	
-2522.1885	494	
-2521.7441	464	
-2521.2996	458	
-2520.855	462	
-2520.4106	483	
-2519.9661	478	
-2519.5217	491	
-2519.0774	481	
-2518.6328	496	
-2518.1885	464	
-2517.7456	508	
-2517.3013	477	
-2516.8569	446	
-2516.4126	484	
-2515.9685	516	
-2515.5242	498	
-2515.0798	500	
-2514.6357	458	
-2514.1929	487	
-2513.7488	465	
-2513.3044	473	
-2512.8604	482	
-2512.4163	454	
-2511.9722	467	
-2511.5281	471	
-2511.0854	485	
-2510.6414	506	
-2510.1973	489	
-2509.7532	446	
-2509.3091	474	
-2508.8652	493	
-2508.4226	487	
-2507.9788	483	
-2507.5347	494	
-2507.0908	474	
-2506.647	498	
-2506.2046	492	
-2505.7605	490	
-2505.3167	480	
-2504.873	506	
-2504.4292	478	
-2503.9868	472	
-2503.543	511	
-2503.0991	483	
-2502.6555	476	
-2502.2131	484	
-2501.7695	478	
-2501.3257	473	
-2500.8821	456	
-2500.4399	495	
-2499.9963	494	
-2499.5527	486	
-2499.1091	461	
-2498.667	495	
-2498.2234	464	
-2497.7798	491	
-2497.3362	474	
-2496.8943	487	
-2496.4507	459	
-2496.0073	493	
-2495.5637	481	
-2495.1218	464	
-2494.6785	475	
-2494.2351	471	
-2493.793	494	
-2493.3496	466	
-2492.9062	454	
-2492.4646	472	
-2492.0212	456	
-2491.5779	477	
-2491.1345	501	
-2490.6929	461	
-2490.2495	464	
-2489.8064	460	
-2489.3645	475	
-2488.9214	463	
-2488.4783	506	
-2488.0366	497	
-2487.5935	481	
-2487.1504	498	
-2486.7087	489	
-2486.2656	457	
-2485.824	499	
-2485.3809	444	
-2484.938	477	
-2484.4963	471	
-2484.0532	473	
-2483.6104	495	
-2483.1689	465	
-2482.7258	473	
-2482.2844	458	
-2481.8416	472	
-2481.3987	482	
-2480.9573	475	
-2480.5144	471	
-2480.073	475	
-2479.6301	486	
-2479.1875	497	
-2478.7461	499	
-2478.3035	478	
-2477.8621	489	
-2477.4194	499	
-2476.9766	513	
-2476.5354	480	
-2476.0928	494	
-2475.6516	483	
-2475.209	473	
-2474.7678	462	
-2474.3252	480	
-2473.884	447	
-2473.4414	466	
-2472.999	461	
-2472.5579	495	
-2472.1152	516	
-2471.6743	441	
-2471.2319	507	
-2470.7908	486	
-2470.3484	476	
-2469.9075	451	
-2469.4651	469	
-2469.0242	454	
-2468.5818	476	
-2468.1409	471	
-2467.6985	482	
-2467.2576	487	
-2466.8154	460	
-2466.3745	498	
-2465.9324	480	
-2465.4915	484	
-2465.0493	491	
-2464.6086	490	
-2464.1663	475	
-2463.7256	522	
-2463.2834	489	
-2462.8428	517	
-2462.4006	451	
-2461.96	496	
-2461.5195	488	
-2461.0774	487	
-2460.6367	509	
-2460.1948	490	
-2459.7542	503	
-2459.3123	487	
-2458.8718	490	
-2458.4297	517	
-2457.9893	496	
-2457.5488	490	
-2457.1069	502	
-2456.6665	521	
-2456.2246	522	
-2455.7842	501	
-2455.3438	512	
-2454.9021	514	
-2454.4617	492	
-2454.02	504	
-2453.5796	490	
-2453.1394	497	
-2452.6975	490	
-2452.2573	517	
-2451.8157	502	
-2451.3755	483	
-2450.9353	516	
-2450.4937	508	
-2450.0535	517	
-2449.6133	520	
-2449.1719	489	
-2448.7317	479	
-2448.2915	519	
-2447.8501	518	
-2447.4099	476	
-2446.97	524	
-2446.5286	546	
-2446.0884	527	
-2445.6484	516	
-2445.207	518	
-2444.7671	519	
-2444.3271	511	
-2443.8857	499	
-2443.446	543	
-2443.0061	545	
-2442.5647	522	
-2442.125	531	
-2441.6851	509	
-2441.2439	505	
-2440.804	517	
-2440.3643	553	
-2439.9246	518	
-2439.4834	531	
-2439.0437	514	
-2438.604	501	
-2438.1643	543	
-2437.7231	538	
-2437.2834	549	
-2436.8438	536	
-2436.4043	537	
-2435.9631	538	
-2435.5237	527	
-2435.084	506	
-2434.6445	552	
-2434.2036	558	
-2433.7642	546	
-2433.3245	551	
-2432.885	566	
-2432.4441	552	
-2432.0046	570	
-2431.5654	542	
-2431.126	538	
-2430.6865	554	
-2430.2458	548	
-2429.8064	539	
-2429.3672	534	
-2428.9277	569	
-2428.4885	530	
-2428.0479	559	
-2427.6084	594	
-2427.1692	570	
-2426.73	554	
-2426.2908	577	
-2425.8501	572	
-2425.4111	573	
-2424.9719	584	
-2424.5327	558	
-2424.0938	579	
-2423.6545	575	
-2423.2153	561	
-2422.7749	561	
-2422.3359	544	
-2421.897	587	
-2421.4578	608	
-2421.0188	561	
-2420.5798	599	
-2420.1409	564	
-2419.7004	551	
-2419.2617	584	
-2418.8228	603	
-2418.3838	561	
-2417.9451	598	
-2417.5061	593	
-2417.0674	579	
-2416.6284	569	
-2416.1897	605	
-2415.751	565	
-2415.3108	628	
-2414.8721	611	
-2414.4333	592	
-2413.9946	588	
-2413.5559	592	
-2413.1172	584	
-2412.6785	614	
-2412.24	594	
-2411.8013	632	
-2411.3625	611	
-2410.9241	581	
-2410.4856	620	
-2410.0469	603	
-2409.6084	617	
-2409.1699	610	
-2408.7314	613	
-2408.293	623	
-2407.853	606	
-2407.4146	657	
-2406.9761	624	
-2406.5378	617	
-2406.0994	596	
-2405.6609	626	
-2405.2227	658	
-2404.7844	621	
-2404.3459	605	
-2403.9077	640	
-2403.4695	642	
-2403.0312	615	
-2402.5928	680	
-2402.1545	614	
-2401.7166	666	
-2401.2798	665	
-2400.8416	607	
-2400.4033	666	
-2399.9653	632	
-2399.5271	682	
-2399.0889	612	
-2398.6509	636	
-2398.2129	650	
-2397.7747	610	
-2397.3367	669	
-2396.8987	636	
-2396.4607	663	
-2396.0227	704	
-2395.5847	682	
-2395.1467	653	
-2394.709	628	
-2394.271	666	
-2393.833	648	
-2393.3967	686	
-2392.9587	675	
-2392.521	711	
-2392.083	715	
-2391.6453	705	
-2391.2075	689	
-2390.7698	705	
-2390.332	650	
-2389.8943	683	
-2389.458	683	
-2389.0203	657	
-2388.5825	680	
-2388.145	663	
-2387.7073	656	
-2387.2695	711	
-2386.832	678	
-2386.3945	698	
-2385.9583	670	
-2385.5208	656	
-2385.0833	659	
-2384.6458	668	
-2384.2083	682	
-2383.7708	713	
-2383.3347	687	
-2382.8972	702	
-2382.4597	699	
-2382.0222	702	
-2381.585	688	
-2381.1475	681	
-2380.7117	698	
-2380.2742	665	
-2379.8369	645	
-2379.3997	645	
-2378.9624	648	
-2378.5264	683	
-2378.0891	676	
-2377.6519	698	
-2377.2148	668	
-2376.7791	673	
-2376.3418	706	
-2375.9045	729	
-2375.4675	662	
-2375.0303	743	
-2374.5947	711	
-2374.1575	664	
-2373.7205	658	
-2373.2834	743	
-2372.8477	699	
-2372.4106	700	
-2371.9736	708	
-2371.5381	697	
-2371.1011	690	
-2370.6643	656	
-2370.2273	677	
-2369.7917	683	
-2369.355	688	
-2368.918	689	
-2368.4812	645	
-2368.0457	662	
-2367.6089	681	
-2367.1721	699	
-2366.7366	725	
-2366.2998	686	
-2365.863	672	
-2365.4277	632	
-2364.991	676	
-2364.5544	685	
-2364.1191	698	
-2363.6824	629	
-2363.2456	685	
-2362.8105	663	
-2362.3738	670	
-2361.9373	635	
-2361.5022	651	
-2361.0654	685	
-2360.6289	683	
-2360.1938	641	
-2359.7573	657	
-2359.3208	691	
-2358.8857	620	
-2358.4492	626	
-2358.0129	663	
-2357.5779	677	
-2357.1414	663	
-2356.7065	620	
-2356.27	660	
-2355.8337	684	
-2355.3989	729	
-2354.9624	646	
-2354.5276	750	
-2354.0913	684	
-2353.655	688	
-2353.2202	726	
-2352.7839	703	
-2352.3491	701	
-2351.9128	683	
-2351.4783	678	
-2351.042	724	
-2350.606	735	
-2350.1711	705	
-2349.7351	720	
-2349.3003	674	
-2348.8643	709	
-2348.4297	705	
-2347.9937	755	
-2347.5591	732	
-2347.123	756	
-2346.687	744	
-2346.2524	744	
-2345.8164	762	
-2345.3821	774	
-2344.946	733	
-2344.5115	768	
-2344.0757	722	
-2343.6414	718	
-2343.2053	758	
-2342.771	686	
-2342.3352	741	
-2341.9009	687	
-2341.4651	676	
-2341.0308	700	
-2340.595	727	
-2340.1606	745	
-2339.7249	688	
-2339.2905	715	
-2338.855	704	
-2338.4207	715	
-2337.9866	737	
-2337.5508	714	
-2337.1167	700	
-2336.6812	741	
-2336.2468	718	
-2335.8113	685	
-2335.3772	711	
-2334.9417	727	
-2334.5076	729	
-2334.0735	740	
-2333.6382	738	
-2333.2041	758	
-2332.7686	802	
-2332.3347	824	
-2331.8992	816	
-2331.4653	770	
-2331.0315	805	
-2330.5959	845	
-2330.1621	882	
-2329.7268	981	
-2329.293	1133	
-2328.8591	1304	
-2328.4238	1310	
-2327.99	1314	
-2327.5562	1264	
-2327.1211	1056	
-2326.6873	967	
-2326.252	839	
-2325.8184	814	
-2325.3845	754	
-2324.9495	668	
-2324.5159	700	
-2324.0823	693	
-2323.647	661	
-2323.2134	657	
-2322.7798	625	
-2322.3447	664	
-2321.9114	665	
-2321.4778	653	
-2321.0427	647	
-2320.6091	669	
-2320.1758	652	
-2319.7407	631	
-2319.3074	654	
-2318.8738	698	
-2318.439	681	
-2318.0056	658	
-2317.5723	650	
-2317.1389	655	
-2316.7041	655	
-2316.2708	665	
-2315.8374	625	
-2315.4026	607	
-2314.9692	650	
-2314.5361	686	
-2314.1028	673	
-2313.6682	671	
-2313.2349	626	
-2312.8018	626	
-2312.3684	657	
-2311.9338	628	
-2311.5007	609	
-2311.0676	652	
-2310.6345	633	
-2310.2	646	
-2309.7668	648	
-2309.3337	626	
-2308.9006	618	
-2308.4678	586	
-2308.0332	595	
-2307.6003	637	
-2307.1672	594	
-2306.7344	614	
-2306.3	618	
-2305.8669	639	
-2305.4341	635	
-2305.0012	611	
-2304.5684	680	
-2304.1355	625	
-2303.7012	558	
-2303.2683	560	
-2302.8354	633	
-2302.4028	550	
-2301.97	593	
-2301.5371	537	
-2301.103	591	
-2300.6704	569	
-2300.2375	539	
-2299.8049	571	
-2299.3723	555	
-2298.9397	559	
-2298.5056	583	
-2298.073	545	
-2297.6404	565	
-2297.2078	548	
-2296.7751	576	
-2296.3425	559	
-2295.9102	530	
-2295.4775	515	
-2295.0452	500	
-2294.6111	532	
-2294.1787	523	
-2293.7463	500	
-2293.314	541	
-2292.8813	535	
-2292.449	488	
-2292.0166	519	
-2291.5842	529	
-2291.1519	531	
-2290.7197	519	
-2290.2874	502	
-2289.855	497	
-2289.4214	546	
-2288.989	517	
-2288.5569	490	
-2288.1245	505	
-2287.6924	492	
-2287.2603	480	
-2286.8281	490	
-2286.396	495	
-2285.9639	483	
-2285.5317	474	
-2285.0996	471	
-2284.6675	466	
-2284.2354	462	
-2283.8035	502	
-2283.3713	469	
-2282.9392	459	
-2282.5073	462	
-2282.0754	450	
-2281.6433	460	
-2281.2114	468	
-2280.7795	461	
-2280.3477	430	
-2279.9158	429	
-2279.4839	437	
-2279.052	464	
-2278.6201	456	
-2278.1882	463	
-2277.7566	453	
-2277.3247	430	
-2276.8931	436	
-2276.4612	461	
-2276.0295	436	
-2275.5977	425	
-2275.166	428	
-2274.7358	396	
-2274.3042	406	
-2273.8726	454	
-2273.4409	416	
-2273.0093	418	
-2272.5776	428	
-2272.146	439	
-2271.7144	429	
-2271.283	424	
-2270.8513	418	
-2270.4199	434	
-2269.9883	399	
-2269.5583	424	
-2269.127	415	
-2268.6953	426	
-2268.2639	420	
-2267.8325	421	
-2267.4011	420	
-2266.9697	422	
-2266.5383	406	
-2266.1086	413	
-2265.6772	408	
-2265.2458	410	
-2264.8147	393	
-2264.3833	394	
-2263.9521	401	
-2263.5208	419	
-2263.0911	411	
-2262.6599	405	
-2262.2288	419	
-2261.7974	398	
-2261.3662	397	
-2260.9353	407	
-2260.5054	393	
-2260.0745	424	
-2259.6433	397	
-2259.2122	408	
-2258.7812	392	
-2258.3516	390	
-2257.9207	415	
-2257.4895	409	
-2257.0586	402	
-2256.6277	398	
-2256.198	404	
-2255.7671	387	
-2255.3362	408	
-2254.9053	412	
-2254.4758	421	
-2254.0452	412	
-2253.6143	386	
-2253.1833	409	
-2252.7527	404	
-2252.3232	415	
-2251.8923	409	
-2251.4617	427	
-2251.0325	402	
-2250.6016	385	
-2250.1709	392	
-2249.7402	397	
-2249.311	414	
-2248.8804	394	
-2248.4497	388	
-2248.019	412	
-2247.5898	425	
-2247.1594	397	
-2246.7288	419	
-2246.2996	400	
-2245.8691	413	
-2245.4385	421	
-2245.0095	427	
-2244.5791	416	
-2244.1484	414	
-2243.7195	431	
-2243.2891	414	
-2242.8586	409	
-2242.4282	407	
-2241.9993	415	
-2241.5688	407	
-2241.1401	411	
-2240.7097	420	
-2240.2793	429	
-2239.8506	399	
-2239.4202	423	
-2238.99	417	
-2238.561	438	
-2238.1309	397	
-2237.7007	432	
-2237.272	428	
-2236.8418	405	
-2236.4131	396	
-2235.9829	443	
-2235.5527	438	
-2235.124	434	
-2234.6941	446	
-2234.2654	417	
-2233.8352	442	
-2233.4053	405	
-2232.9766	440	
-2232.5466	437	
-2232.1182	423	
-2231.688	411	
-2231.2581	430	
-2230.8296	419	
-2230.3997	428	
-2229.9712	428	
-2229.5413	470	
-2229.113	438	
-2228.6831	436	
-2228.2546	440	
-2227.825	438	
-2227.395	443	
-2226.9668	429	
-2226.5369	411	
-2226.1086	430	
-2225.679	431	
-2225.2505	430	
-2224.8208	500	
-2224.3926	11524	
-2223.9629	996	
-2223.5347	470	
-2223.105	449	
-2222.677	436	
-2222.2473	435	
-2221.8191	458	
-2221.3896	434	
-2220.9614	427	
-2220.532	451	
-2220.1038	446	
-2219.6743	458	
-2219.2463	445	
-2218.8169	456	
-2218.3889	432	
-2217.9609	447	
-2217.5315	425	
-2217.1035	430	
-2216.6741	460	
-2216.2461	440	
-2215.8169	447	
-2215.3889	440	
-2214.9597	432	
-2214.5317	455	
-2214.104	433	
-2213.6746	455	
-2213.2468	458	
-2212.8176	442	
-2212.3899	433	
-2211.9607	474	
-2211.533	454	
-2211.1052	442	
-2210.676	458	
-2210.2483	420	
-2209.8206	472	
-2209.3916	459	
-2208.9639	465	
-2208.5349	450	
-2208.1072	426	
-2207.6797	479	
-2207.2507	490	
-2206.823	435	
-2206.3955	417	
-2205.9666	461	
-2205.5391	457	
-2205.1101	440	
-2204.6826	440	
-2204.2554	451	
-2203.8264	427	
-2203.3989	455	
-2202.9714	455	
-2202.5427	451	
-2202.1155	468	
-2201.688	462	
-2201.2593	456	
-2200.832	449	
-2200.4045	466	
-2199.9773	464	
-2199.5486	454	
-2199.1213	432	
-2198.6941	489	
-2198.2656	443	
-2197.8384	492	
-2197.4111	461	
-2196.9839	445	
-2196.5554	439	
-2196.1282	455	
-2195.7012	453	
-2195.2727	464	
-2194.8455	445	
-2194.4185	445	
-2193.9915	468	
-2193.563	483	
-2193.136	491	
-2192.709	445	
-2192.282	451	
-2191.8535	462	
-2191.4265	469	
-2190.9998	465	
-2190.5728	558	
-2190.1458	3467	
-2189.7175	3082	
-2189.2908	717	
-2188.8638	470	
-2188.437	455	
-2188.0103	440	
-2187.582	442	
-2187.1553	430	
-2186.7285	473	
-2186.3018	466	
-2185.875	443	
-2185.4468	463	
-2185.02	458	
-2184.5935	482	
-2184.1667	442	
-2183.7402	472	
-2183.3135	441	
-2182.8855	460	
-2182.4587	438	
-2182.0322	417	
-2181.6057	442	
-2181.1792	457	
-2180.7527	472	
-2180.3262	458	
-2179.8982	444	
-2179.4717	434	
-2179.0452	425	
-2178.6189	436	
-2178.1924	453	
-2177.7661	455	
-2177.3396	461	
-2176.9133	434	
-2176.4854	446	
-2176.0591	457	
-2175.6328	448	
-2175.2065	434	
-2174.7803	438	
-2174.354	429	
-2173.9277	438	
-2173.5015	435	
-2173.0752	443	
-2172.6489	461	
-2172.2229	436	
-2171.7966	451	
-2171.3704	488	
-2170.9429	466	
-2170.5168	446	
-2170.0906	451	
-2169.6646	445	
-2169.2385	463	
-2168.8125	439	
-2168.3865	428	
-2167.9604	436	
-2167.5344	437	
-2167.1084	431	
-2166.6824	444	
-2166.2566	438	
-2165.8306	441	
-2165.4045	440	
-2164.9788	438	
-2164.5527	426	
-2164.127	423	
-2163.7012	430	
-2163.2754	420	
-2162.8494	427	
-2162.4236	413	
-2161.9978	429	
-2161.572	445	
-2161.1462	403	
-2160.7207	412	
-2160.2949	438	
-2159.8691	417	
-2159.4436	419	
-2159.0178	439	
-2158.5923	420	
-2158.168	436	
-2157.7424	436	
-2157.3167	411	
-2156.8911	404	
-2156.4656	409	
-2156.04	428	
-2155.6145	410	
-2155.189	389	
-2154.7634	427	
-2154.3381	421	
-2153.9126	433	
-2153.4871	394	
-2153.063	406	
-2152.6377	431	
-2152.2122	417	
-2151.7869	431	
-2151.3616	419	
-2150.9363	390	
-2150.5107	392	
-2150.0854	395	
-2149.6602	406	
-2149.2363	402	
-2148.811	407	
-2148.3857	389	
-2147.9607	384	
-2147.5354	410	
-2147.1101	419	
-2146.6851	378	
-2146.2612	404	
-2145.8362	394	
-2145.4109	396	
-2144.9858	418	
-2144.5608	409	
-2144.1357	400	
-2143.7122	403	
-2143.2871	389	
-2142.8621	416	
-2142.437	410	
-2142.012	402	
-2141.5884	380	
-2141.1633	410	
-2140.7385	393	
-2140.3135	400	
-2139.8887	390	
-2139.4651	390	
-2139.0403	397	
-2138.6155	407	
-2138.1907	409	
-2137.7671	511	
-2137.3423	2199	
-2136.9175	2070	
-2136.4927	507	
-2136.0693	420	
-2135.6448	389	
-2135.22	396	
-2134.7952	406	
-2134.3721	398	
-2133.9473	392	
-2133.5227	372	
-2133.0979	393	
-2132.6748	413	
-2132.2502	397	
-2131.8257	416	
-2131.4023	400	
-2130.9778	397	
-2130.5532	410	
-2130.1287	403	
-2129.7056	411	
-2129.2812	397	
-2128.8567	398	
-2128.4336	389	
-2128.0093	416	
-2127.5847	394	
-2127.1619	400	
-2126.7373	399	
-2126.313	386	
-2125.8901	401	
-2125.4658	392	
-2125.0415	420	
-2124.6184	409	
-2124.1943	415	
-2123.77	403	
-2123.3472	397	
-2122.9229	381	
-2122.5	384	
-2122.0759	404	
-2121.6516	407	
-2121.2288	405	
-2120.8047	390	
-2120.3806	384	
-2119.9578	405	
-2119.5337	380	
-2119.1111	388	
-2118.687	396	
-2118.2629	391	
-2117.8403	383	
-2117.4163	419	
-2116.9937	415	
-2116.5696	398	
-2116.1472	415	
-2115.7231	411	
-2115.2993	403	
-2114.8767	406	
-2114.4529	406	
-2114.0303	413	
-2113.6064	414	
-2113.1841	397	
-2112.7603	410	
-2112.3376	399	
-2111.9138	400	
-2111.4902	386	
-2111.0679	396	
-2110.644	397	
-2110.2217	396	
-2109.7979	421	
-2109.3757	431	
-2108.9519	399	
-2108.5298	391	
-2108.106	401	
-2107.6838	387	
-2107.2603	399	
-2106.8379	393	
-2106.4143	410	
-2105.9922	402	
-2105.5686	401	
-2105.1465	394	
-2104.7231	405	
-2104.301	430	
-2103.8774	403	
-2103.4553	395	
-2103.0332	431	
-2102.6099	399	
-2102.1877	395	
-2101.7644	409	
-2101.3425	405	
-2100.9192	422	
-2100.4971	401	
-2100.0737	410	
-2099.6519	406	
-2099.23	403	
-2098.8066	409	
-2098.3848	408	
-2097.9617	397	
-2097.5398	406	
-2097.1179	411	
-2096.6948	393	
-2096.2729	407	
-2095.8499	399	
-2095.428	378	
-2095.0063	409	
-2094.5833	414	
-2094.1614	388	
-2093.7383	405	
-2093.3167	406	
-2092.895	389	
-2092.4719	405	
-2092.0503	415	
-2091.6287	396	
-2091.2058	422	
-2090.7842	419	
-2090.3625	437	
-2089.9397	374	
-2089.5183	408	
-2089.0952	383	
-2088.6738	415	
-2088.2524	382	
-2087.8308	405	
-2087.408	381	
-2086.9866	381	
-2086.5652	420	
-2086.1423	419	
-2085.7212	385	
-2085.2998	400	
-2084.877	400	
-2084.4556	404	
-2084.0344	438	
-2083.6116	395	
-2083.1904	418	
-2082.769	409	
-2082.3479	427	
-2081.9253	383	
-2081.5042	393	
-2081.083	390	
-2080.6616	389	
-2080.2393	401	
-2079.8181	376	
-2079.397	399	
-2078.9758	401	
-2078.5532	409	
-2078.1323	403	
-2077.7112	411	
-2077.29	399	
-2076.8677	395	
-2076.4468	423	
-2076.0256	401	
-2075.6047	402	
-2075.1838	395	
-2074.7615	384	
-2074.3406	405	
-2073.9197	401	
-2073.4988	385	
-2073.0779	382	
-2072.6555	395	
-2072.2349	410	
-2071.814	408	
-2071.3931	370	
-2070.9724	385	
-2070.55	429	
-2070.1294	398	
-2069.7087	413	
-2069.2878	399	
-2068.8672	401	
-2068.4465	388	
-2068.0259	392	
-2067.6038	390	
-2067.1831	389	
-2066.7625	402	
-2066.342	394	
-2065.9214	399	
-2065.5007	414	
-2065.0803	407	
-2064.6582	388	
-2064.2378	396	
-2063.8171	390	
-2063.3967	385	
-2062.9763	413	
-2062.5559	403	
-2062.1353	409	
-2061.7148	394	
